FieldsBase Discovery Search - Data Download,,,,,,,,,,,
Generated by FieldsBase on 30-Oct-2014 13:48 for Dirk Rook,,,,,,,,,,,
,,,,,,,,,,,
Filters:,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Region,Country,Block,Field,Well name,Operator,Type,Discovery year,Announced date,Well water depth (m),Zones,Remark
"USA, Gulf of Mexico",USA,Miss Canyon - 782,Rio Grande Complex,Dantzler,Noble Energy,Oil,2013,4 Dec 2013,"2,006",1,
"USA, Gulf of Mexico",USA,Miss Canyon - 525,Rydberg Deep,2,Shell,Oil,2014,15 Jul 2014,"2,306",1,
"USA, Gulf of Mexico",USA,Green Canyon - 432,Samurai,Samurai,Anadarko,Oil,2009,24 Jun 2009,"1,036",1,"sidetrack appraisal well planned next
TVD: 31,700 feet"
"USA, Gulf of Mexico",USA,Garden Banks - 339,Sargent,Sargent,Deep Gulf Energy,,2008,2 Dec 2008,671,0,encountered 45 feet of net gas pay
"USA, Gulf of Mexico",USA,Walker Ridge - 52,Shenandoah,Walker Ridge Blk 52 #1 Shenandoah,Anadarko,Oil,2009,4 Feb 2009,"1,772",1,"TVD: 31,011"
"USA, Gulf of Mexico",USA,,Shenzi,Shenzi G104+,BHP Billiton,Oil,2009,30 Oct 2009,"1,310",1,"TVD: 24,617"
"USA, Gulf of Mexico",USA,Ship Shoal - 263,Ship Shoal 263,SS 263,Contango Oil & Gas,Gas,2010,4 Jan 2010,51,1,
"USA, Gulf of Mexico",USA,Ship Shoal - 300,Ship Shoal 300,A-2st,W & T,,2008,24 Apr 2008,81,0,
"USA, Gulf of Mexico",USA,Ship Shoal - 314,Ship Shoal 314,A-4st,W & T,Gas,2008,24 Apr 2008,87,1,
"USA, Gulf of Mexico",USA,Ship Shoal - 315,Ship Shoal 315,Ship Shoal 315 A-3ST,W & T,Gas,2008,24 Apr 2008,87,1,
"USA, Gulf of Mexico",USA,South Timbalier - 49,Smoothie,South Timbalier Blk 49 Smoothie-1,Mariner Energy,Gas,2009,2 Feb 2009,17,1,"TVD: 18,478 Feet"
"USA, Gulf of Mexico",USA,,South Pass 27,South Pass 27,Energy Partners,Oil,2008,20 Mar 2008,26,1,
"USA, Gulf of Mexico",USA,South Timbalier - 145,South Timbalier 145,B1-ST1,ERT,"Oil, Gas",2009,30 Nov 2009,23,2,
"USA, Gulf of Mexico",USA,South Timbalier - 187,South Timbalier 187,ST 187,LLOG,,2007,26 Jun 2007,47,0,
"USA, Gulf of Mexico",USA,South Timbalier - 217,South Timbalier 217,A-3,"Arena Offshore, LLC",Gas,2008,24 Apr 2008,44,1,"TVD 9,800 Feet"
"USA, Gulf of Mexico",USA,South Timbalier - 23,South Timbalier 23,CC-6 ST,ChevronTexaco,Oil,2006,24 Feb 2006,16,1,
"USA, Gulf of Mexico",USA,South Timbalier - 26,South Timbalier 26,CC-14st,Energy Partners,"Oil, Gas",2008,20 Mar 2008,17,1,
"USA, Gulf of Mexico",USA,Green Canyon - 468,Stampede,Pony,Hess,,2006,22 May 2006,"1,072",2,"Estimated field reserves at 100-600 million barrels.Pony may be a part of the same reservoir as Nexen's Knotty Head discovery in GC Blk 512.  If this is proved true, the companies will likely develop together."
"USA, Gulf of Mexico",USA,Vermilion - 170,Swimmy,,Contango Oil & Gas,"Gas, Condensate",2011,28 Mar 2011,27,1,
"USA, Gulf of Mexico",USA,Miss Canyon - 816,Taggart,Taggart,LLOG,"Oil, Gas",2013,9 Sep 2013,"1,685",1,
"USA, Gulf of Mexico",USA,Miss Canyon - 819,Thunder Bird,Thunder Bird,Murphy,Oil,2006,20 Jun 2006,"1,730",1,On the same block as Thunderhorse
"USA, Gulf of Mexico",USA,Keathley Canyon - 102,Tiber,Tiber-1,BP,Oil,2009,2 Sep 2009,"1,259",1,"Encountered oil in multiple Lower Tertiary reservoirs
TVD: 35,055 Feet"
"USA, Gulf of Mexico",USA,Vermilion - 101,Vermilion 101,Vermilion 101,Energy Partners,Gas,2006,26 Oct 2006,20,1,Further exploratory drillingis currently planned
"USA, Gulf of Mexico",USA,Vermilion - 342,Vermilion 342,VR 342,Entek,Oil,2011,2 Jun 2011,68,1,
"USA, Gulf of Mexico",USA,Vermilion - 344,Vermilion 344,#2,LLOG,,2007,26 Jun 2007,67,0,
"USA, Gulf of Mexico",USA,Vermilion - 344,Vermilion 344,Vermilion 344,LLOG,,2007,26 Jun 2007,67,0,
"USA, Gulf of Mexico",USA,,Vicksburg,Vicksburg,Shell,Oil,2007,10 Feb 2008,"2,278",1,"Vicksburg discovery comprises De Soto Canyon blocks 353 and 397 and Mississippi Canyon Block 393.
TVD: 25,400 feet"
"USA, Gulf of Mexico",USA,Miss Canyon - 393,Vicksburg,Vicksburg A,Shell,Oil,2013,3 Jul 2013,"2,248",1,
"USA, Gulf of Mexico",USA,Viosca Knoll - 821,Viosca Knoll - 821,Viosca Knoll Blk 821 #1,Mariner Energy,Gas,2008,14 May 2008,314,1,
"USA, Gulf of Mexico",USA,Viosca Knoll - 821,Viosca Knoll - 821,Viosca Knoll 821,Mariner Energy,,2008,9 May 2008,314,0,encountered 90 ft of pay in six sands.
"USA, Gulf of Mexico",USA,Viosca Knoll - 26,Viosca Knoll 26,VK 26,ROYAL EXPLORATION CO,Gas,2007,19 Mar 2007,30,1,Surface location is Mobile Bay Block 994
"USA, Gulf of Mexico",USA,Miss Canyon - 984,Vito,Vito,Shell,Oil,2009,29 Jul 2009,"1,219",1,"7/09: The Vito exploration well encountered more than 250 net feet (76 metres) of oil pay; plans to continue to evaluate the data from Vito and the timing of an appraisal well.
TVD: 32,000"
"USA, Gulf of Mexico",USA,Walker Ridge - 848,Walker Ridge 848,#WR-1,ExxonMobil,Oil,2008,20 Jan 2008,"2,334",1,
"USA, Gulf of Mexico",USA,Ship Shoal - 93,Walleye,Ship Shoal Blk 93 #8st1 (Walleye Prospect),Bois D'Arc Resources,Gas,2008,11 Feb 2008,8,1,Sidetrack and deepening of old well #8. Found 11 commercial reservoirs.
"USA, Gulf of Mexico",USA,West Cameron - 130,West Cameron 130,#3,Dominion E&P,"Oil, Gas",2006,19 May 2006,12,2,Discovery is deeper than existing production from this field
"USA, Gulf of Mexico",USA,West Delta - 52,West Delta 52,SL18383 Well #1,RED WILLOW OFFSHORE,"Gas, Condensate",2007,1 May 2007,2,2,Drilled by TODCO              Inland Barge 09Was a true discovery with reservoir isolated from nearbyknow fields
"USA, Gulf of Mexico",USA,West Delta - 68,West Delta 68,West Delta 68,Hess,,2007,26 Jun 2007,30,0,
"USA, Gulf of Mexico",USA,West Delta - 68,West Delta 68,#1,LLOG,,2007,26 Jun 2007,30,0,
"USA, Gulf of Mexico",USA,Miss Canyon - 503,Who Dat,MC 503,LLOG,"Oil, Gas",2008,19 Mar 2008,942,2,Found FOur Reservoirs
"USA, Gulf of Mexico",USA,Miss Canyon - 503,Who Dat,#1,LLOG,"Oil, Gas",2007,18 Mar 2008,945,1,Additional appraisal/development wells are planned in 2008.
"USA, Gulf of Mexico",USA,Green Canyon - 490,Wide Berth,Wide Berth,Mariner Energy,,2009,5 Nov 2009,"1,172",0,130 feet of net hydrocarbon pay in a single zone
"USA, Gulf of Mexico",USA,Garden Banks - 605,Winter,Garden Banks Blk 605 #1 (Winter),Newfield Exploration,"Oil, Gas",2009,2 Jun 2009,"1,066",1,
"USA, Gulf of Mexico",USA,Walker Ridge - 95,Yucatan,,Shell,Oil,2013,29 Jul 2013,"1,768",1,
"USA, Pacific",USA,,Gato Canyon,Santa Barbara Channel Gato Canyon #2,Samedan,Oil,1989,24 Apr 1989,174,1,Flow is combined from severalzones tested. Fieldis near theproducing Hondo Field. Further drilling is planned.
West Africa,Angola,,57-6,57-6X,Chevron,Oil,1983,15 Jul 1983,,1,No results available.
West Africa,Angola,,70-3X,70-3x,Cabinda Gulf,Oil,1998,15 Sep 1998,,1,Suspended
West Africa,Angola,,79-2,79-2x,Cabinda Gulf,"Oil, Gas",1998,15 Jun 1998,150,2,Completed; near northern end of Longui prospect
West Africa,Angola,0 (Area A and B),79-3X,793XST1,Chevron,"Oil, Gas",2009,7 Aug 2009,121,2,
West Africa,Angola,0 (Area A and B),83-27X,83-27X,Chevron,,2013,30 Aug 2013,37,0,
West Africa,Angola,,84-36,#84-36,Chevron,Oil,1994,15 May 1995,49,1,Well suspended
West Africa,Angola,,Airoga,Airoga #1,Texaco,Oil,1991,5 Sep 1991,27,1,Well is 7 miles east of LomboEast field.
West Africa,Angola,,Alce,Alce #1,Elf Angola,Oil,1994,21 Mar 1994,101,1,No details released.
West Africa,Angola,32,Alho,Alho #1,Total,Oil,2007,3 Dec 2007,"1,607",1,
West Africa,Angola,23,Azul-1,Azul-1,Maersk Oil,Oil,2012,4 Jan 2012,923,1,"1/12: Drilled to a final depth of 5,334 meters.  Drilled by semi Ocean Valiant"
West Africa,Angola,17/06,Begonia,Begonia-1,Total,Oil,2010,1 Apr 2010,453,1,
West Africa,Angola,,Benguela,Benguela,Cabinda Gulf,Oil,1998,7 Jul 1998,335,1,
West Africa,Angola,21,Bicuar,Bicuar#1A,Cobalt Intl,Oil,2014,22 Jan 2014,"1,500",1,
West Africa,Angola,31,Blk 31 Phase II / SE Blk 31 / PAJD,Dione-1,BP,Oil,2008,15 Oct 2008,"1,696",1,
West Africa,Angola,31,Blk 31 Phase III / Blk 31 MID,Portia - 1,BP,Oil,2008,2 Jan 2008,"2,012",1,Drilled by the GSF Explorer
West Africa,Angola,31,Blk 31 Phase III / Blk 31 MID,Cordelia-1,BP,Oil,2007,22 May 2007,"2,308",1,
West Africa,Angola,31,Blk 31 Phase III / Blk 31 MID,Miranda,BP,Oil,2007,24 Apr 2007,"2,436",1,
West Africa,Angola,31,Blk 31 Phase III / Blk 31 MID,Titania-1,BP,Oil,2006,23 Oct 2006,"2,152",1,
West Africa,Angola,21,Cameia,Cameia-1,Cobalt Intl,"Oil, Gas",2012,10 Feb 2012,"1,682",1,
West Africa,Angola,17/06,Canna,Canna-1,Total,Oil,2011,6 May 2011,445,1,
West Africa,Angola,,Canuku area development,Caama East #1,Elf,Oil,1993,10 Dec 1993,50,1,Further drilling is planned.
West Africa,Angola,16,Caporolo-1,Caporolo-1,Maersk Oil,Oil,2012,24 Sep 2012,"1,235",1,09/12: Drilled by semi Pride South Pacific. Max flow rate of 3000 b/d on a 36/64-in choke. Well locared around 13km from Chissonga and 300km NW of Luanda.
West Africa,Angola,16,Chissonga,Cubal-1,Maersk Oil,Oil,2013,16 Aug 2013,"1,440",1,
West Africa,Angola,16,Chissonga,Blk 16 Chissonga-1,Maersk,Oil,2009,16 Jul 2009,"1,230",1,"TVD: 15,502 feet"
West Africa,Angola,32,Colorau,Colorau-1,Total,Oil,2007,7 Aug 2007,"1,700",1,
West Africa,Angola,32,Cominhos,Cominhos-1,Total,Oil,2007,21 May 2007,"1,593",1,
West Africa,Angola,,Espadarte,Espadarte #1,Texaco,Oil,1991,25 Jun 1991,18,1,Development potential under evaluation. Flow ratesfrom two zones tested.
West Africa,Angola,17/06,Gardenia,Blk 17/06 Gardenia-1,Total,Oil,2009,23 Oct 2009,977,1,
West Africa,Angola,20,GOLD (Greater Orca Lontra Development),Orca #1,Cobalt Intl,"Oil, Gas",2014,28 Feb 2014,944,1,
West Africa,Angola,20,GOLD (Greater Orca Lontra Development),Lontra,Cobalt Intl,"Oil, Gas",2013,29 Oct 2013,"1,400",1,
West Africa,Angola,32,Kaombo (Block 32 CSE),Louro-1,Total,Oil,2007,21 May 2007,"1,883",1,
West Africa,Angola,32,Kaombo (Block 32 CSE),Caril-1,Total,Oil,2007,8 Feb 2007,"1,673",1,
West Africa,Angola,32,Kaombo (Block 32 CSE),Mostarda #1,Total,Oil,2006,14 Feb 2006,"1,758",1,
West Africa,Angola,31,Leda,Leda,BP,Oil,2009,2 Mar 2009,"2,070",1,"TVD: 16,722 feet"
West Africa,Angola,,Lifua,#56-1,Chevron,Oil,1994,15 May 1995,63,1,Appraisal drilling is planned
West Africa,Angola,15/06,Lira,Lira-1,Eni,"Gas, Condensate",2011,28 Oct 2011,338,1,Drilled by semi Scarabeo 7
West Africa,Angola,,Longa,Longa #1,Shell,"Oil, Gas",1996,26 Feb 1996,593,2,Well suspended; two more wells are planned
West Africa,Angola,,Longui (91-2),Longui #91-2,Cabinda Gulf,"Oil, Gas",1991,22 Apr 1991,110,1,Discovery declared commercial.Flow rates not disclosed.
West Africa,Angola,14,Lucapa,Lucapa-1,Chevron,Oil,2007,27 Jan 2007,"1,200",1,
West Africa,Angola,,Maboqueiro,Maboqueiro #1,Pecten,Oil,1995,21 Jun 1995,107,1,Well suspended; additional seismic survey is planned
West Africa,Angola,18/06,Magnesium (Manganese),Magnesium (Manganese)-1,Sonangol,Oil,2009,17 Nov 2009,"1,408",1,
West Africa,Angola,14,Malange,Malange-1,Cabinda Gulf,Oil,2007,9 Aug 2007,266,1,
West Africa,Angola,,Maleva North,Maleva North #1,Texaco,"Oil, Gas",1982,15 Aug 1996,,2,Well suspended
West Africa,Angola,32,Manjericao,Manjericao-1,Total,Oil,2006,8 Feb 2007,"1,977",1,
West Africa,Angola,21,Mavinga,Mavinga,Cobalt Intl,Oil,2013,29 Oct 2013,"1,700",1,
West Africa,Angola,15/06,Mukupela-1,Mukupela-1,Eni,Oil,2013,30 Aug 2013,"1,085",1,
West Africa,Angola,,Numbi East (58 7X),58-7x,Cabinda Gulf,Oil,1998,15 Mar 1998,37,1,Suspended; also called Numbi East. 16.7-miles west of Malongo terminal.
West Africa,Angola,15/06,Nzanza,Nzanza-1,Eni,Oil,2009,7 Apr 2010,"1,400",1,
West Africa,Angola,31,Oberon,Oberon-1,BP,Oil,2009,27 May 2009,"1,624",1,"TVD: 11,883 feet"
West Africa,Angola,15/06,Ochigufu,Ochigufu-1 NFW,Eni,Oil,2014,17 Sep 2014,"1,337",1,
West Africa,Angola,15/06,Olombendo-1,Olombendo-1,Eni,Oil,2013,30 Aug 2013,327,1,
West Africa,Angola,15/06,Omocola,Cabaca Norte-1,Eni,Oil,2009,29 Oct 2009,500,1,"TVD: 9,285 feet"
West Africa,Angola,32,Salsa,Salsa-1,Total,Oil,2006,3 Jan 2007,"1,806",1,
West Africa,Angola,31,Tebe,Tebe-1,BP,Oil,2009,3 Oct 2009,"1,752",1,"TVD: 10,909 Feet"
West Africa,Angola,31,Terra,Terra,BP,Oil,2007,30 Jan 2007,"2,328",1,
West Africa,Angola,,Tomboco,Tomboco-1,Chevron,Oil,2000,2 Feb 2000,526,1,
West Africa,Angola,31,Urano,Urano-1,BP,Oil,2006,5 May 2006,"1,938",1,First Discovery below saltlayer
West Africa,Angola,15/06,West Hub,Sangos 1,Eni,Oil,2008,5 May 2008,"1,300",1,"TVD 10,968 feet. Results exceded pre-drill estimates. Nearby structure to be drilled after this well with aim to achieve synergies in development"
West Africa,Angola,15/06,West Hub,Cinguvu-1,Eni,Oil,2010,7 Apr 2010,"1,400",1,
West Africa,Angola,15/06,West Hub,Ngoma-1,Eni,Oil,2008,14 Oct 2008,"1,421",1,
West Africa,Angola,15/06,West Hub Phase II,Mpungi-1,Eni,Oil,2010,19 Oct 2010,"1,050",2,
West Africa,Angola,15/06,West Hub Phase II,Vandumbu 1 ST,Eni,Oil,2012,16 Jul 2012,976,1,
West Africa,Benin,1,Seme,Blk 1 Well #1,SAPETRO,Oil,2009,3 Feb 2009,30,1,
West Africa,Cameroon,,Abana Marine,Abana Marine 1,Shell,Oil,1985,15 Jan 1985,50,1,No results available.
West Africa,Cameroon,,Bakassi East,Bakassi East #1,Pecten,Oil,1992,8 Feb 1993,37,1,No tests were run; appraisal drilling is planned for 1994
West Africa,Cameroon,MLHP 5,D1,D1,Euroil,"Gas, Condensate",2007,3 Jul 2007,30,2,
West Africa,Cameroon,,Dissoni North,Dissoni,Total,Oil,2006,2 May 2006,30,1,4/07 plan to drill deeper for further evaluation.
West Africa,Cameroon,MLHP 7,Isongo F (IF),Etinde Permit MHLP 7/IF-Ir,Euroil,Oil,2008,27 Aug 2008,30,1,
West Africa,Cameroon,,Lipendja Sud Marine,Lipendja Sud M-2,Elf Serepca,Oil,1983,15 May 1983,9,1,Well abandoned.
West Africa,Cameroon,,Manyikebi,Manyikebi-1,Euroil,Gas,2005,8 Nov 2005,30,1,
West Africa,Cameroon,,Mondoni,Mondoni #1,Pecten,"Oil, Gas",1992,8 Feb 1993,37,2,No tests were run; appraisal drilling  planned for 1994
West Africa,Cameroon,Ngosso,Ngosso,Ngosso,Sinopec,"Oil, Gas",2008,4 Jul 2008,8,1,"Sidetrack well was successful, but discovery will be uneconomic as a standalone development but could be developed as part of the Cameroon LNG project."
West Africa,Cameroon,Bolongo,Oak,Oak-1x,Glencore Exploration Ltd.,Oil,2012,12 Nov 2012,12,1,
West Africa,Cameroon,Iroko,Padouk,Padouk,Addax,"Oil, Gas",2012,9 Oct 2012,42,1,10/12: well logged 125ft of net oil pay and 215ft of net gas in six reservoirs. well drilled to a total depth of 8585ft. Discovery to be appraised in 2013.
West Africa,Cameroon,MLHP 5,Sapele,Sapele-1,BowLeven,"Oil, Gas",2010,10 Nov 2010,20,1,
West Africa,Cameroon,,Tiko Marine,Tiko Marine #1,Pecten,Oil,1997,1 Apr 1997,50,2,Well suspended; up to ten wells are planned
West Africa,Cameroon,PH-77,YoYo,YoYo-1,Noble Energy,"Gas, Condensate",2007,5 Oct 2007,528,2,
West Africa,Congo,Mer Tres Profonde Sud,Aurige Nord,Aurige Nord Marine,Total,Oil,2006,24 Mar 2006,"1,970",1,
West Africa,Congo,Mer Tres Profonde Sud,Cassiopee Est Marine,Cassiopee Est Marine-1,Total,Oil,2007,8 Aug 2007,"2,000",1,
West Africa,Congo,Haute Mer A,Elephant (E-1),Elephant (E-1),CNOOC,"Oil, Gas",2013,4 Sep 2013,550,1,
West Africa,Congo,,Hourcqia Marine,Hourcquia Mar-1,Shell,Oil,1983,15 May 1983,,1,No results available.
West Africa,Congo,,Libonolo Marine,Libonolo Marine-1,Elf Exploration,Oil,1998,15 Mar 1998,674,1,"Suspended; too small to be commercial, yet discovery of importance of Tertiary sandstone reservoir."
West Africa,Congo,Marine XI,Lideka East Marine-1,Lideka East Marine,Soco,Oil,2013,29 Aug 2013,70,1,
West Africa,Congo,Marine XI,Lidongo,Lidongo X Marine 101,Soco,Oil,2014,16 Oct 2014,45,1,
West Africa,Congo,,Likoufou Marine,Likoufou Marine #1,Elf Exploration,"Oil, Gas",1992,15 Jan 1992,94,2,
West Africa,Congo,,Litanzi Marine,Litanzi Marine #1,Elf Exploration,Oil,1990,17 Jun 1991,100,1,Well abandoned.
West Africa,Congo,,Louvessi Profond Marine,Louvessi LVPM-1,Elf Exploration,"Oil, Gas",1981,15 Jan 1982,76,2,Find currently being studied.Development plans unknown.
West Africa,Congo,,Manzi Marine,Manzi Marine #1,Elf,Oil,1980,15 Sep 1980,89,1,No results released. Development plans unknown.
West Africa,Congo,Marine XII,Minsala Marine,Minsala Marine 1,Eni,Oil,2014,30 Oct 2014,75,1,
West Africa,Congo,Haute Mer,Moho Bilondo,Moho Bilondo (Mobi) Marine 2,Total,Oil,2006,27 Jul 2006,671,1,
West Africa,Congo,Moho Bilondo,Moho Nord,Moho Nord Marine - 1,Total,Oil,2007,2 Apr 2007,"1,000",1,Rig is either Leiv Eirikssonor the M.G. Hulme
West Africa,Congo,Moho Bilondo,Moho Nord,Moho Nord Marine - 2,Total,Oil,2007,2 Apr 2007,"1,000",1,Different stratigraphic trapas found in discovery 7994Moho Nord Marine - 1Drilled by the Liev Eirikssonor the M.G. Hulme
West Africa,Congo,,Mwafi Sud Est Marine,Mwafi Sud Est Marine 1,Eni,,2003,15 Feb 2004,93,0,
West Africa,Congo,,N'Kougni Nord Marine,N'Kougni Nord Marine-1,Agip,Oil,2000,1 May 2000,91,1,Abandoned; near N'Kougni Marine-1 discovery.
West Africa,Congo,Marine XII,Nene Marine,Nene' Marine 1,Eni,"Oil, Gas",2013,1 Aug 2013,24,1,
West Africa,Congo,,Persee Nord Est Marine,Persee Nord Est Marine-1,Total,Oil,2007,16 Nov 2007,"2,120",1,
West Africa,Congo,,Rita Marine,Rita Marine #1,Anadarko,,2002,23 Jul 2002,"1,372",0,"After further evaluation, well deemed non-commercial. Further drilling in the area is planned."
West Africa,Congo,Pointe Noire Grand Fonds,Sounza Est Marine,Sounza Est Marine #2,Elf,Oil,1991,17 Jun 1991,111,2,Well abandoned.
West Africa,Congo,Mer Profonde Nord,Titane Marine,Titane Marine,Murphy,Oil,2010,25 Oct 2010,"1,500",1,Understood to have been drilled by Diamond Offshore semi Ocean Confidence
West Africa,Congo,,Yombo Marine,Yombo Marine #1,Amoco,Oil,1989,21 Mar 1989,,1,Further drilling planned.Development permit has been grantedfor part of the area.
West Africa,"Congo, Democratic Republic of",Mer Profonde Sud,Turquoise Marine,Mer Profonde Sud (MPS) Turquoise Marine-1,Murphy,Oil,2009,17 Jul 2009,"1,611",1,"TVD: 12,060 feet"
West Africa,Cote d'Ivoire,,A-08X,A-8X,Phillips,"Gas, Condensate",1983,15 Feb 1983,271,2,Well plugged and abandoned.
West Africa,Cote d'Ivoire,CI-202,Condor,Condor,Rialto Energy,Gas,2012,18 Jul 2012,40,1,"07/12: Water depth is an estimate. Field was discovered by Gazelle-P3 ST2 appraisal well, which penetrated a down-dip portion of the high impact Condor prospect and discovered gas. This reduced the risk of the greater condor prospect. Mean prospective resource is thought to be 750 bcf."
West Africa,Cote d'Ivoire,CI-401,Independance-1X,Independance-1X,Vanco Exploration,Oil,2011,8 Dec 2011,"1,689",1,
West Africa,Cote d'Ivoire,CI-100,Ivoire,Ivoire,Total,Oil,2013,25 Apr 2013,"2,280",1,
West Africa,Cote d'Ivoire,,Mahi,Mahi #1,Foxtrot International,"Gas, Condensate",2005,15 Dec 2005,400,2,
West Africa,Cote d'Ivoire,CI-103,Paon-1X,Paon-1X,Tullow Oil,Oil,2012,7 Jun 2012,"2,193",1,
West Africa,Cote d'Ivoire,CI-514,Saphir-1XB,Saphir-1XB,Total,Oil,2014,17 Apr 2014,"2,300",1,
West Africa,Cote d'Ivoire,CI-24,Virgo,Virgo,Edison,Gas,2010,28 Sep 2010,80,1,"Well, spudded on 24th July by the Atwood Beacon, found a small gas column in low permeability reservoir"
West Africa,Equatorial Guinea,,Alen (ex-Belinda),I-4,Noble Energy,"Gas, Condensate",2008,14 Jan 2008,678,2,Well flow restricted by surface equipment
West Africa,Equatorial Guinea,I,Aseng,Benita-1,Noble Energy,"Gas, Condensate",2007,25 Jun 2007,878,2,
West Africa,Equatorial Guinea,,Berilo,Berilo-1,Mobil,"Oil, Gas",1998,15 Dec 1998,320,2,Suspended; no details available.
West Africa,Equatorial Guinea,R (ex-Block E),Block R,Tonel-1,Ophir Energy,Gas,2012,25 Jul 2012,"1,599",1,
West Africa,Equatorial Guinea,R (ex-Block E),Block R,Silenus East-1,Ophir Energy,Gas,2014,16 Sep 2014,"1,450",1,
West Africa,Equatorial Guinea,R (ex-Block E),Block R,Blk R-2 (Fortuna),Ophir Energy,Gas,2008,12 Jan 2009,"1,691",1,"TVD: 11,155 Feet"
West Africa,Equatorial Guinea,R (ex-Block E),Block R,Fortuna East-1,Ophir Energy,Gas,2012,21 Aug 2012,"1,853",1,Thought to be in communication with the Fortuna discovery.
West Africa,Equatorial Guinea,R (ex-Block E),Block R,Blk R-3 (Lykos),Ophir Energy,Gas,2008,12 Jan 2009,"1,536",1,"TVD: 7,493 Feet"
West Africa,Equatorial Guinea,O,Carla,Carla (Alen 1-G1 Pilot Well),Noble Energy,Oil,2011,14 Nov 2011,579,1,
West Africa,Equatorial Guinea,I,Carla South,Carla South,Noble Energy,Oil,2013,2 May 2013,600,1,
West Africa,Equatorial Guinea,O,Carmen,Carmen,Noble Energy,,2009,13 Feb 2009,45,0,"TVD: 11,550 Feet
26' Net Pay Oil
13' Net Pay Gas"
West Africa,Equatorial Guinea,I,Diega,"Blk ""I"" - I-6-Diega",Noble Energy,,2008,18 Jul 2008,660,0,"38 feet of condensate in upper zone + 30 feet of gas + 37 feet of oil in lower zone
TVD 10,500 Feet"
West Africa,Equatorial Guinea,B,EG LNG Train 2,Esmeralda #1,ExxonMobil,"Gas, Condensate",2006,24 May 2006,685,2,
West Africa,Equatorial Guinea,O,Felicita,O-4 Felicita,Noble Energy,Condensate,2008,1 May 2008,61,1,
West Africa,Equatorial Guinea,I,Yolanda,Yolonda #1,Noble Energy,"Gas, Condensate",2007,14 Nov 2007,896,2,
West Africa,Gabon,Diaba,Diaman #1B,Diaman #1B,Total,"Gas, Condensate",2013,19 Aug 2013,"1,729",1,
West Africa,Gabon,,Framboise Marin,Framboise Marine No. 1,Amerada Hess,Oil,2001,13 Nov 2001,68,1,
West Africa,Gabon,,GMM-1X,Mayumba GMM-1X,Elf Exploration,Oil,1979,15 Feb 1979,23,1,Development planned.
West Africa,Gabon,,Gombe Sud Marine,Gombe Marin Sud #B6,Perenco,Oil,1996,15 Dec 1996,15,1,Well suspended; Gombe Beta Fld
West Africa,Gabon,,Grand Anguille Dauphin Marine 1,Grand Anguille Dauphin Marine 1,Elf Exploration,Oil,1986,20 Mar 1986,85,1,Development plans unknown.
West Africa,Gabon,,Grand Anguille Roussette M-1,Grand Anguille Roussette M-1,Elf Exploration,Oil,1985,15 May 1985,,1,Further appraisal drilling necessary.
West Africa,Gabon,BCD10,Leopard,Leopard-1,Shell,Gas,2014,22 Oct 2014,"2,110",1,
West Africa,Gabon,Ebene Marin,Loche East Marine,Loche Est Marine 1,Perenco,Oil,2007,26 Jan 2009,33,1,
West Africa,Gabon,,Moubenga Marine,Moubenga Marine,Elf Exploration,Oil,1981,15 Sep 1981,,1,Further drilling planned.
West Africa,Gabon,D4,Nyonie Deep,Nyonie Deep 1,Eni,"Gas, Condensate",2014,31 Jul 2014,28,1,"07/14: Preliminary estimates suggest the new gas discovery is significant, with initial potential in 
place estimated at 500 million boe. The discovery was made in the pre-salt of Gabon 
through the NFW Nyonie Deep 1 well, which was drilled in 28 meters of water depth, 
reaching a total depth of 4,314 meters."
West Africa,Gabon,,Orindi,Orindi 1,Perenco,,2003,15 Feb 2004,14,0,
West Africa,Gabon,Dussafu Marin,Ruche (ex-Dussafu),Dussafu Ruche-Marin-1,Harvest Natural Resources,Oil,2011,13 Jun 2011,116,1,
West Africa,Gabon,Dussafu Marin,Ruche (ex-Dussafu),Dussafu Tortue Marin-1 (DTM-1),Harvest Natural Resources,Oil,2013,4 Jan 2013,118,1,
West Africa,Gabon,Etame Marin,SE Etame/North Tchibala,ETSEM-1,Vaalco,Oil,2010,16 Jun 2010,76,1,Water depth estimated
West Africa,Gabon,,Simba Marine,Simba Marine 1,Eni,,2003,15 Feb 2004,86,0,
West Africa,Ghana,West Cape Three Points,Banda,Banda,Kosmos Energy,Oil,2011,6 Jun 2011,921,1,
West Africa,Ghana,Deepwater Tano Cape Three Points,Deepwater Tano Cape Three Points,Cob-1,Hess,Oil,2013,20 Jan 2013,"1,800",1,
West Africa,Ghana,Deepwater Tano Cape Three Points,Deepwater Tano Cape Three Points,Hickory North,Hess,"Gas, Condensate",2012,30 Jan 2012,"1,840",1,Gas condensate discovery. This was a test of a deeper cretaceous structure below the original Paradise find. 100 net feet (30m) of gas condensate pay.
